Transaction ID,Timestamp,Sender Account ID,Receiver Account ID,Amount,Type,Device ID,IP Address,Location,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation
T4732,1/1/25 12:13,A32063,B85837,8744.53,Deposit,D839,248.169.155.62,New York,1013.62,0,0,0,1,0
T4733,1/3/25 19:32,A81736,B73305,11.91,Deposit,D799,16.242.111.209,Texas,3664.88,0,0,0,0,0
T4734,1/5/25 16:29,A98913,B52851,5302.83,Deposit,D560,186.114.1.98,Texas,4764.85,0,0,0,0,0
T4735,1/5/25 3:01,A88946,B86910,2147.26,Deposit,D220,78.206.107.115,New York,4031.48,0,1,0,1,1
T4736,1/3/25 1:36,A55971,B44407,942.83,Transfer,D760,255.108.246.225,New York,1325.47,0,0,0,0,0
T4737,1/3/25 23:54,A13598,B56606,5320.18,Transfer,D451,177.142.145.76,New York,3945.26,0,1,0,0,0
T4738,1/4/25 3:54,A20564,B89518,7468.52,Transfer,D916,37.135.79.147,Texas,2010.39,0,0,0,0,0
T4739,1/6/25 21:35,A59725,B55652,4123.31,Transfer,D539,187.25.162.120,California,1736.22,0,1,0,0,0
T4740,1/5/25 15:39,A96134,B20248,6701.4,Withdrawal,D668,80.153.17.171,New York,1812.8,0,1,0,0,0
T4741,1/4/25 7:09,A69940,B20515,4897.7,Transfer,D952,134.235.34.11,Texas,4888.54,0,1,0,0,1
T4742,1/4/25 22:49,A72085,B20830,4371.42,Transfer,D288,120.238.112.43,California,3636.45,0,1,0,1,0
T4743,1/5/25 13:29,A27862,B70631,2903.28,Transfer,D968,40.53.128.24,Florida,4911.42,1,1,0,0,0
T4744,1/3/25 9:55,A20265,B16799,3826.55,Withdrawal,D649,79.248.252.121,Florida,4388.78,0,0,0,1,0
T4745,1/6/25 22:06,A19705,B84083,3498.61,Deposit,D812,14.74.100.230,New York,4699.58,0,1,0,0,0
T4746,1/2/25 1:26,A65279,B24328,6462.23,Withdrawal,D328,130.172.119.44,California,3219.76,0,1,0,0,0
T4747,1/6/25 20:56,A72471,B22679,1161.07,Transfer,D485,178.169.166.19,Texas,2394.96,0,1,0,1,1
T4748,1/2/25 2:24,A89834,B31058,927.27,Transfer,D230,244.214.206.145,Florida,3954.14,0,1,0,0,0
T4749,1/2/25 17:15,A72979,B56696,6600.47,Withdrawal,D270,115.166.98.28,Florida,1072.26,1,0,0,0,1
T4750,1/3/25 1:53,A65828,B95442,5463.43,Deposit,D429,19.169.78.95,Texas,3575,0,1,0,1,0
T4751,1/1/25 1:35,A56104,B48872,4302.57,Withdrawal,D134,11.239.55.114,Florida,4825.94,0,1,0,0,0
T4752,1/3/25 11:41,A50934,B64971,1525.28,Withdrawal,D300,11.216.52.97,Florida,4383.45,0,0,0,1,1
T4753,1/6/25 1:00,A16050,B92083,4110.86,Transfer,D267,253.7.57.23,New York,1757.86,0,1,0,1,0
T4754,1/6/25 18:28,A53952,B33306,7897.53,Withdrawal,D608,108.60.128.88,California,1512.17,0,1,0,1,0
T4755,1/5/25 15:11,A96570,B38210,8896.32,Withdrawal,D992,225.77.227.69,California,4305.92,0,0,0,0,0
T4756,1/4/25 12:35,A18484,B55693,7026.06,Withdrawal,D610,172.136.111.128,California,1213.56,0,1,0,1,0
T4757,1/2/25 17:54,A72648,B38239,600.06,Withdrawal,D345,200.151.59.230,California,4981.22,0,1,0,1,0
T4758,1/5/25 4:14,A69945,B78917,6704.43,Withdrawal,D323,209.253.175.166,Texas,2869.6,0,0,0,1,1
T4759,1/3/25 14:27,A63678,B17447,2410.61,Withdrawal,D440,17.104.91.51,California,4710.37,0,1,0,1,1
T4760,1/2/25 9:35,A41323,B95904,3153.2,Transfer,D669,1.100.232.163,New York,4245.11,1,1,0,0,0
T4761,1/3/25 7:54,A96332,B30271,1959.54,Transfer,D901,47.116.87.34,Texas,3789.49,0,1,1,1,0
T4762,1/3/25 13:22,A97363,B75875,7757.78,Transfer,D636,197.80.93.114,New York,1823.03,0,1,0,1,0
T4763,1/3/25 22:26,A45361,B95510,6486.37,Transfer,D539,71.169.201.79,Florida,1342.61,0,0,0,0,0
T4764,1/3/25 18:19,A20315,B66843,6118.74,Withdrawal,D643,37.153.30.253,California,3622.67,0,1,0,1,0
T4765,1/1/25 2:06,A57968,B36221,6680.06,Withdrawal,D721,179.187.7.188,California,1758.96,0,1,0,0,0
T4766,1/4/25 13:53,A36519,B74388,2368.49,Withdrawal,D712,34.33.137.167,Texas,4314.85,0,0,0,1,1
T4767,1/5/25 23:34,A19107,B66467,4447,Withdrawal,D249,107.51.139.104,California,1268.37,0,1,0,1,0
T4768,1/3/25 8:26,A65781,B83269,6332.9,Transfer,D994,154.146.56.217,New York,3095.42,0,1,0,1,0
T4769,1/5/25 8:39,A13869,B80585,6366.3,Transfer,D956,53.14.222.109,Texas,2688.19,0,1,0,1,0
T4770,1/6/25 14:36,A90983,B53086,7918.73,Withdrawal,D804,164.188.145.220,California,4699.45,0,1,0,1,0
T4771,1/3/25 9:53,A37370,B96624,2871.75,Withdrawal,D720,43.90.101.127,New York,4594.01,0,0,0,0,0
T4772,1/2/25 19:44,A72695,B91144,7703.59,Withdrawal,D455,83.148.28.106,Florida,3881.2,1,1,0,1,0
T4773,1/5/25 18:25,A70422,B10638,4402.4,Withdrawal,D888,14.85.86.67,California,4021.27,0,0,0,1,0
T4774,1/6/25 11:21,A17971,B83245,6702.06,Deposit,D844,250.87.63.13,California,3826.13,0,1,0,1,0
T4775,1/5/25 10:25,A35651,B80679,4557.74,Deposit,D632,164.246.53.58,California,3699.2,0,0,0,0,0
T4776,1/2/25 8:06,A66974,B72934,9486.15,Deposit,D472,127.186.212.54,Florida,4987.78,0,1,0,0,0
T4777,1/3/25 21:28,A33446,B76760,1793.84,Deposit,D511,170.179.38.76,California,3944.27,0,1,0,1,0
T4778,1/3/25 23:49,A48108,B57234,6750.38,Withdrawal,D351,146.183.217.163,Florida,4782.33,1,0,0,1,0
T4779,1/3/25 3:10,A85179,B71049,5765.77,Withdrawal,D113,179.43.45.96,New York,2748.9,0,1,0,1,1
T4780,1/3/25 22:06,A13823,B73843,1728.14,Withdrawal,D314,167.79.180.184,Texas,4992.5,0,0,0,1,1
T4781,1/2/25 13:00,A23454,B58047,661,Deposit,D635,146.228.205.43,New York,3457.86,0,1,0,1,1
T4782,1/3/25 11:46,A13932,B19741,7991.64,Deposit,D119,235.93.222.147,New York,4619.72,0,1,0,1,0
T4783,1/2/25 18:32,A20220,B73004,1575.36,Withdrawal,D587,43.170.110.6,Texas,1363.7,0,0,0,1,0
T4784,1/6/25 9:11,A84090,B71489,1865.88,Deposit,D813,41.61.228.238,Texas,3442.2,0,0,0,0,0
T4785,1/3/25 8:55,A77965,B32991,9784.36,Transfer,D535,1.213.76.45,California,4971.19,0,1,0,1,0
T4786,1/1/25 2:13,A38208,B36081,7172.89,Deposit,D420,243.37.94.128,Florida,1266.25,0,1,0,0,0
T4787,1/1/25 8:49,A82980,B67304,2505.62,Deposit,D151,174.106.140.59,California,4788.2,0,1,0,1,0
T4788,1/5/25 20:55,A20510,B25642,5909.9,Deposit,D456,208.191.195.54,New York,1583.6,0,1,0,1,0
T4789,1/2/25 18:50,A54045,B85103,5341.58,Deposit,D797,106.30.246.96,Florida,4984.48,1,1,0,1,0
T4790,1/2/25 20:51,A20537,B27399,8444.89,Withdrawal,D818,141.212.85.132,California,2155.76,0,1,0,1,0
T4791,1/6/25 7:38,A82683,B43103,7293.48,Transfer,D971,118.181.180.164,Texas,4174.57,0,1,0,1,1
T4792,1/3/25 8:19,A79134,B25330,8317.38,Withdrawal,D706,95.184.2.232,Texas,1110.84,0,0,0,0,0
T4793,1/5/25 14:59,A82254,B26464,2115.85,Deposit,D447,204.138.241.41,California,2147.18,0,1,0,0,0
T4794,1/1/25 5:13,A23782,B12134,6402.55,Deposit,D877,182.165.151.136,Florida,3412.79,0,1,0,1,0
T4795,1/4/25 7:51,A75587,B59409,403.37,Deposit,D425,140.85.145.9,New York,1909.02,0,0,0,1,1
T4796,1/4/25 17:54,A92238,B10184,690.34,Deposit,D626,238.139.243.221,Florida,4042.98,0,1,0,1,1
T4797,1/4/25 6:31,A85720,B59274,7135.56,Deposit,D786,46.237.210.82,California,3702.65,1,1,0,0,0
T4798,1/4/25 18:34,A88004,B82799,245.18,Transfer,D318,116.9.128.184,Texas,4963.53,0,0,0,1,0
T4799,1/5/25 17:23,A32072,B65810,5798.07,Withdrawal,D621,243.70.118.118,Texas,3337.29,0,1,0,0,0
T4800,1/4/25 20:34,A91015,B88727,8404.21,Deposit,D504,138.180.126.3,New York,4072.47,0,1,0,1,0
T4801,1/3/25 16:15,A98938,B79050,3800.04,Transfer,D118,227.188.212.85,Texas,1298.1,0,1,0,1,0
T4802,1/1/25 16:31,A82746,B42734,449.36,Withdrawal,D679,9.214.132.188,New York,1171.97,0,1,0,1,0
T4803,1/2/25 22:34,A55702,B81613,7138.76,Withdrawal,D889,239.123.75.248,New York,3326.59,0,1,0,0,0
T4804,1/3/25 17:42,A16057,B60546,9296.93,Withdrawal,D930,157.56.160.164,Florida,4941.41,0,1,0,1,0
T4805,1/6/25 0:57,A40916,B45120,7172,Deposit,D393,81.195.218.238,Florida,2075.17,0,1,0,0,1
T4806,1/2/25 6:44,A37268,B58484,5784.89,Deposit,D114,22.249.69.6,California,1006.85,0,1,0,1,1
T4807,1/1/25 7:41,A53978,B70563,2301.06,Transfer,D425,18.237.142.116,California,2363.66,0,1,0,1,0
T4808,1/5/25 14:07,A33259,B85036,154.74,Transfer,D725,239.85.159.78,New York,3956.34,0,1,0,0,1
T4809,1/5/25 17:37,A63583,B90528,6947.03,Withdrawal,D911,58.69.197.248,California,4209.09,0,1,0,1,0
T4810,1/1/25 0:39,A89400,B65113,2311.03,Deposit,D257,5.75.193.216,Texas,4124.27,0,1,0,1,1
T4811,1/2/25 12:56,A44293,B63096,8581.77,Withdrawal,D203,131.118.69.254,New York,1323.69,0,1,0,0,1
T4812,1/4/25 22:03,A17043,B20133,4664.17,Withdrawal,D891,184.233.188.114,New York,4083.32,0,1,0,1,1
T4813,1/1/25 2:22,A60430,B16405,5306.83,Transfer,D697,183.100.229.141,California,1326.62,0,0,0,1,0
T4814,1/4/25 0:46,A48893,B40269,7539.61,Deposit,D705,110.82.242.6,Florida,4948.66,0,1,0,0,0
T4815,1/5/25 0:56,A50642,B92410,7794.53,Transfer,D785,181.209.185.60,New York,2481.92,0,1,1,1,1
T4816,1/2/25 13:56,A88065,B27085,6426.87,Deposit,D853,107.71.155.212,New York,3773.96,0,1,0,1,0
T4817,1/3/25 9:33,A40868,B45702,9384.38,Withdrawal,D873,182.98.238.201,Florida,2938.07,0,1,0,1,1
T4818,1/1/25 13:54,A36309,B89883,9823,Withdrawal,D905,52.219.82.171,Florida,1962.59,0,1,1,1,1
T4819,1/6/25 7:06,A33284,B23502,9468.91,Withdrawal,D381,226.27.45.176,New York,3443.42,1,0,0,1,0
T4820,1/5/25 7:58,A79000,B56479,8241.97,Deposit,D246,122.194.230.154,California,1063.69,0,1,0,1,0
T4821,1/2/25 15:04,A94179,B89384,7056.55,Withdrawal,D613,248.208.206.243,New York,3020.63,0,1,0,1,0
T4822,1/3/25 20:39,A72107,B97957,6633.6,Deposit,D167,233.166.213.83,New York,1156.16,0,1,0,0,0
T4823,1/2/25 11:01,A75049,B24426,1038.4,Deposit,D603,26.34.245.46,New York,3271.21,0,1,0,1,0
T4824,1/3/25 4:12,A39265,B80231,2715.57,Transfer,D168,51.68.193.40,California,2829.16,0,1,0,1,0
T4825,1/3/25 7:57,A91490,B25860,57.88,Withdrawal,D658,49.44.19.119,Florida,4578.91,0,1,0,1,0
T4826,1/2/25 12:15,A33880,B56865,1374.96,Transfer,D966,198.35.199.90,New York,4864.01,0,1,0,0,0
T4827,1/1/25 0:05,A94579,B57404,4392.86,Deposit,D512,69.151.163.132,Florida,3604.4,0,1,0,1,0
T4828,1/3/25 0:37,A10255,B67423,1466.22,Withdrawal,D163,211.246.147.180,New York,1740.75,0,1,1,0,0
T4829,1/1/25 22:51,A11502,B84379,9016.73,Withdrawal,D691,255.104.167.97,California,3094.26,0,1,0,1,0
T4830,1/6/25 6:34,A80192,B41152,8057.19,Deposit,D865,102.123.177.73,New York,1006.51,0,1,0,0,0
T4831,1/3/25 13:52,A75424,B91109,717.05,Withdrawal,D336,194.240.225.162,New York,4072.27,0,1,0,1,0
T4832,1/6/25 9:47,A85838,B40737,2489.89,Deposit,D495,63.164.44.236,Florida,1164.66,1,0,0,1,0
T4833,1/1/25 0:02,A80966,B64325,8190.9,Withdrawal,D940,37.109.214.100,New York,4230.27,0,1,0,0,0
T4834,1/5/25 13:19,A51366,B48767,8030.66,Withdrawal,D238,84.154.247.192,New York,2058.71,0,1,0,0,1
T4835,1/2/25 9:13,A37425,B51705,9454.56,Deposit,D875,72.2.58.229,New York,2000.12,0,1,0,1,0
T4836,1/6/25 10:07,A62328,B12002,9975.48,Transfer,D415,99.225.29.222,Florida,1358.72,0,1,0,1,0
T4837,1/5/25 0:32,A77396,B92159,9762.72,Deposit,D765,221.15.28.197,Texas,3743.06,0,0,0,1,0
T4838,1/2/25 3:45,A81694,B70237,4101.97,Withdrawal,D522,205.201.215.99,Florida,2463.97,0,1,0,1,0
T4839,1/5/25 21:44,A15806,B65713,2504.03,Deposit,D231,23.6.176.190,New York,1359.62,1,1,0,0,0
T4840,1/2/25 19:35,A96274,B51815,7584.34,Deposit,D325,100.45.239.231,Texas,2284.04,0,1,0,1,0
T4841,1/4/25 23:27,A27106,B74997,2993.43,Deposit,D703,47.101.152.42,Florida,4688.44,0,1,0,0,0
T4842,1/4/25 16:18,A66731,B70859,8064.2,Withdrawal,D572,54.161.64.155,Florida,1139.78,0,1,0,1,0
T4843,1/1/25 10:29,A85010,B73236,5340.01,Transfer,D217,40.156.159.196,Texas,3676.22,0,1,0,1,1
T4844,1/1/25 16:14,A92533,B97787,7939.48,Transfer,D737,33.58.237.188,Texas,3004.02,0,1,0,1,0
T4845,1/6/25 7:06,A42599,B88243,2759.52,Withdrawal,D986,179.62.153.204,Texas,3390.58,0,1,0,1,0
T4846,1/1/25 7:26,A81326,B99653,5080.77,Transfer,D838,11.21.200.55,Texas,2566.58,0,1,0,0,0
T4847,1/2/25 16:05,A85706,B32743,5640.67,Deposit,D438,5.35.125.201,California,2926.17,0,1,0,1,0
T4848,1/3/25 6:09,A19004,B66739,9431.14,Deposit,D518,228.186.58.223,California,4037.19,0,1,0,1,0
T4849,1/2/25 23:21,A61364,B86326,2666.71,Transfer,D534,67.51.119.195,California,2932.71,0,1,0,0,0
T4850,1/4/25 16:15,A35792,B91132,9366.95,Transfer,D278,76.79.106.178,Texas,2505.16,1,1,0,0,1
T4851,1/5/25 0:27,A74912,B40339,8048.78,Transfer,D561,241.89.96.244,New York,2103.02,0,0,0,1,0
T4852,1/4/25 6:26,A64645,B44121,7309.21,Deposit,D696,67.153.72.40,New York,2802,0,1,0,1,0
T4853,1/4/25 16:41,A17232,B52995,7868.92,Deposit,D775,202.132.180.165,New York,3302.88,0,0,0,0,0
T4854,1/6/25 17:07,A88210,B62032,6054.65,Withdrawal,D841,115.223.92.101,Florida,2497.93,0,1,0,1,0
T4855,1/1/25 20:49,A64766,B59831,2441.56,Withdrawal,D817,103.91.180.215,New York,4603.95,1,1,1,1,0
T4856,1/3/25 1:25,A91588,B51446,1895.76,Deposit,D203,183.18.117.64,California,4983.78,0,1,0,1,0
T4857,1/3/25 0:49,A58542,B55678,8663.55,Deposit,D213,68.214.52.146,Texas,1816.47,0,1,0,1,0
T4858,1/3/25 17:38,A15913,B30698,7251.67,Withdrawal,D799,65.251.175.65,Florida,3577.06,0,1,0,0,0
T4859,1/1/25 23:32,A20567,B90252,2132.83,Withdrawal,D370,200.17.79.38,California,1824.61,0,1,0,0,1
T4860,1/1/25 21:39,A48379,B93404,6151.32,Deposit,D662,126.200.235.50,New York,3164.2,0,1,0,1,0
T4861,1/6/25 5:25,A84968,B57918,4476.02,Transfer,D405,126.150.160.187,Texas,2573.17,0,0,0,1,1
T4862,1/6/25 21:02,A10319,B67235,1587.39,Deposit,D833,229.186.97.153,New York,1981.65,0,1,0,1,0
T4863,1/2/25 17:40,A96120,B16125,5319.04,Transfer,D722,144.180.77.204,California,2368.31,1,1,0,1,0
T4864,1/2/25 12:46,A14791,B57511,2815.91,Deposit,D154,213.170.47.81,California,1493.36,1,0,0,1,1
T4865,1/1/25 22:19,A10329,B39046,963.34,Withdrawal,D623,147.221.162.32,California,1317.96,0,1,0,1,0
T4866,1/5/25 2:01,A84387,B98296,4670.12,Withdrawal,D533,237.80.98.203,New York,2800.5,0,1,0,1,0
T4867,1/4/25 10:39,A71032,B20114,5901.5,Withdrawal,D289,1.161.75.89,Texas,4261.04,0,1,0,1,0
T4868,1/3/25 18:36,A54078,B10637,470.02,Deposit,D488,125.159.20.4,Texas,3731.6,0,1,0,1,1
T4869,1/5/25 2:22,A98662,B48634,4021.53,Deposit,D766,27.86.47.95,Florida,3381.33,0,1,0,1,0
T4870,1/5/25 9:42,A31300,B98713,2577.36,Deposit,D434,196.253.98.249,Florida,2682.02,0,1,0,1,0
T4871,1/3/25 9:27,A85700,B45776,307.48,Transfer,D445,69.82.235.167,Florida,2874.21,0,0,0,0,1
T4872,1/2/25 23:14,A60945,B33600,1257.5,Deposit,D364,5.141.118.124,California,1085.99,0,1,0,1,0
T4873,1/6/25 21:57,A65609,B91787,1391.2,Transfer,D971,66.138.166.168,Texas,4760.56,1,1,0,1,1
T4874,1/2/25 12:43,A70562,B36809,1829.56,Transfer,D203,23.170.108.209,New York,2243.45,0,1,0,1,0
T4875,1/5/25 20:07,A71901,B33756,8033.97,Transfer,D774,94.201.153.28,Texas,4657.82,0,0,0,1,0
T4876,1/4/25 8:09,A15703,B69469,4395.48,Withdrawal,D240,1.29.230.253,New York,3865,0,0,0,1,0
T4877,1/4/25 1:17,A73115,B48368,1471.71,Transfer,D848,110.73.75.211,Florida,3246.88,0,1,0,0,0
T4878,1/5/25 14:14,A98090,B87185,1003.87,Transfer,D655,184.117.232.186,California,2780.86,0,1,0,1,0
T4879,1/5/25 18:40,A37676,B86902,2980.11,Withdrawal,D338,18.53.197.119,California,2291.87,0,1,0,1,1
T4880,1/1/25 21:07,A71710,B21880,7980.36,Transfer,D529,150.210.94.32,Florida,3553.22,0,0,0,1,0
T4881,1/2/25 20:16,A70077,B93319,3645.23,Deposit,D708,65.206.138.89,California,4880.9,0,1,0,0,0
T4882,1/1/25 12:26,A99340,B67155,1599.81,Deposit,D197,145.64.159.254,Florida,4217.3,0,0,0,1,0
T4883,1/6/25 4:41,A55440,B97762,4041.76,Withdrawal,D986,131.85.35.220,Texas,2564.52,0,1,0,1,0
T4884,1/1/25 7:14,A46923,B75316,5553.56,Withdrawal,D935,227.250.184.113,New York,2928.7,0,1,0,0,0
T4885,1/4/25 5:30,A39802,B80856,296.81,Transfer,D560,160.230.141.175,California,2873.82,0,0,0,1,0
T4886,1/1/25 2:08,A72904,B18727,6276.79,Transfer,D664,238.36.236.132,Florida,2038.18,0,1,0,1,0
T4887,1/2/25 1:18,A70162,B87260,3951.61,Transfer,D720,49.188.213.68,New York,4389.15,1,0,0,1,0
T4888,1/5/25 13:33,A75169,B49211,98.25,Withdrawal,D356,100.165.173.97,Florida,3771.33,0,1,0,1,0
T4889,1/1/25 12:48,A78147,B95469,6739.22,Transfer,D110,142.239.36.26,California,3390.14,0,1,0,1,0
T4890,1/6/25 7:58,A32075,B88930,7124.16,Deposit,D277,111.0.156.124,New York,2733.2,0,1,0,1,0
T4891,1/1/25 18:21,A92015,B51417,6288.77,Deposit,D492,199.224.134.28,California,1956,1,0,0,1,0
T4892,1/2/25 20:39,A84716,B94658,3419.96,Transfer,D393,158.37.7.94,New York,3559.22,0,1,0,0,1
T4893,1/4/25 14:19,A19304,B72827,5296.52,Withdrawal,D496,164.186.206.181,New York,1947.06,0,1,0,0,0
T4894,1/1/25 3:51,A69622,B41437,3872.19,Deposit,D488,243.185.95.25,Florida,1035.22,0,1,0,0,0
T4895,1/6/25 16:23,A64215,B30519,7006.52,Withdrawal,D636,175.112.10.22,New York,1266.55,0,1,0,1,0
T4896,1/1/25 18:26,A90146,B17983,5836.22,Deposit,D737,161.32.208.224,Texas,3776.04,0,1,0,1,0
T4897,1/2/25 10:44,A83973,B54656,818.91,Transfer,D365,129.251.112.60,California,2510.19,0,1,0,1,0
T4898,1/5/25 5:26,A22521,B15635,6431.29,Transfer,D232,131.11.156.233,Florida,1825.63,0,1,0,0,1
T4899,1/2/25 12:12,A34028,B29622,6872.7,Withdrawal,D377,233.238.106.102,New York,1951.47,0,1,0,1,0
T4900,1/3/25 5:04,A49328,B84975,3707.65,Transfer,D653,169.210.184.177,Texas,2977.88,0,1,0,1,0
T4901,1/1/25 10:43,A37301,B70666,8757.98,Withdrawal,D200,65.134.124.56,Texas,4621.79,0,1,0,1,0
T4902,1/6/25 4:48,A48015,B66005,8430.3,Withdrawal,D503,45.21.138.160,Texas,2075.18,0,1,0,1,0
T4903,1/2/25 2:24,A97276,B21403,1752.49,Deposit,D383,181.147.4.67,Florida,3621.82,0,1,0,1,1
T4904,1/6/25 11:00,A46845,B70477,9042.76,Deposit,D376,13.130.113.209,New York,4302.36,0,1,0,0,0
T4905,1/6/25 9:25,A96818,B75035,4409.28,Transfer,D238,255.185.26.3,New York,2954.74,0,1,0,1,0
T4906,1/4/25 22:37,A86394,B42903,7237.77,Withdrawal,D320,127.194.63.218,Texas,1108.13,0,0,0,0,0
T4907,1/5/25 6:19,A54159,B17311,8141.16,Deposit,D168,219.85.169.156,Florida,4184.68,0,1,0,1,0
T4908,1/5/25 5:36,A53714,B60611,5051.62,Transfer,D904,79.162.18.115,California,4517.47,0,1,0,0,0
T4909,1/1/25 20:13,A90722,B30615,3991.62,Transfer,D276,93.206.68.30,New York,1124.17,0,1,0,1,0
T4910,1/6/25 5:36,A35230,B66808,9154.6,Deposit,D472,170.94.200.204,New York,1464.81,0,1,0,1,0
T4911,1/5/25 21:01,A59262,B43580,2309.3,Transfer,D808,234.148.109.222,California,1348.12,0,1,1,1,0
T4912,1/5/25 10:55,A51722,B67052,2570.44,Deposit,D644,192.232.204.161,New York,1884.72,0,0,0,1,0
T4913,1/4/25 22:46,A56359,B52898,3616.84,Withdrawal,D400,188.35.207.201,California,2984.02,0,1,0,1,0
T4914,1/4/25 1:29,A72796,B33952,8594.8,Transfer,D327,229.40.161.152,California,1133.37,0,1,0,1,0
T4915,1/4/25 6:37,A50159,B92790,9387.94,Withdrawal,D747,184.64.75.123,New York,1676.12,0,1,0,1,0
T4916,1/3/25 2:36,A97052,B25227,2201.46,Deposit,D471,250.21.187.181,Texas,2629.01,0,1,0,1,0
T4917,1/3/25 5:40,A15239,B23760,8638.84,Withdrawal,D745,120.21.188.125,New York,3532.28,0,1,0,0,0
T4918,1/2/25 16:01,A60886,B18826,2582.77,Deposit,D498,239.193.172.199,Texas,4638.34,0,1,0,0,0
T4919,1/1/25 18:59,A37195,B89475,9706.44,Transfer,D242,224.68.191.9,New York,4319.47,0,0,0,1,1
T4920,1/5/25 5:58,A44674,B93213,5974.48,Transfer,D856,194.10.245.221,Florida,1215.65,0,1,0,0,0
T4921,1/1/25 10:09,A28105,B70432,71.86,Transfer,D236,155.4.11.43,Texas,4867.7,1,1,0,1,1
T4922,1/1/25 10:05,A39739,B83996,342.26,Withdrawal,D672,108.92.89.220,California,2068.09,1,1,0,1,0
T4923,1/5/25 21:40,A41969,B68204,1475.7,Withdrawal,D155,28.205.35.34,Texas,2454.15,0,0,0,0,1
T4924,1/3/25 3:44,A24497,B18673,1876.54,Withdrawal,D744,112.7.15.42,Texas,1298.07,0,1,1,1,1
T4925,1/2/25 7:33,A11816,B46158,7676.42,Deposit,D481,68.143.55.40,New York,4744.19,0,1,0,1,0
T4926,1/3/25 7:40,A69254,B84989,2228.44,Transfer,D570,76.7.53.89,Florida,3183.67,0,1,0,0,0
T4927,1/6/25 15:25,A97695,B25904,9691.45,Withdrawal,D307,119.132.8.229,California,3065.24,0,1,0,1,0
T4928,1/5/25 19:04,A79385,B25396,6361.48,Deposit,D737,193.70.29.80,Florida,1060.79,0,1,0,1,0
T4929,1/1/25 5:05,A97148,B97469,6925.48,Withdrawal,D734,249.107.94.254,Texas,1013.75,0,1,1,1,0
T4930,1/4/25 6:58,A43826,B64039,2178.95,Deposit,D842,64.219.29.46,Florida,3728.86,1,1,0,1,0
T4931,1/1/25 1:42,A73365,B14334,8927.17,Transfer,D134,94.87.158.187,Florida,2929.12,0,1,0,1,0
T4932,1/5/25 21:06,A94242,B37268,6678.48,Withdrawal,D365,244.74.105.79,Florida,3030.29,0,1,0,0,0
T4933,1/3/25 2:50,A60100,B74636,8644.19,Transfer,D702,136.221.203.181,Texas,3600.92,0,0,0,1,0
T4934,1/4/25 12:26,A14359,B32068,9564.85,Withdrawal,D120,238.60.191.207,Florida,1583.77,0,0,0,1,0
T4935,1/6/25 16:38,A22809,B38247,1257.28,Deposit,D239,96.5.44.64,Florida,4993.38,0,1,0,0,0
T4936,1/3/25 3:14,A74450,B75121,966.78,Transfer,D364,204.36.226.235,New York,1323.08,0,0,0,1,0
T4937,1/2/25 17:49,A48428,B98670,8034.27,Withdrawal,D499,89.233.200.144,California,2071.52,0,1,0,0,0
T4938,1/2/25 10:50,A82790,B26285,8661.39,Withdrawal,D556,101.109.226.152,Texas,3775.4,0,1,0,0,0
T4939,1/1/25 13:27,A12093,B96903,5838.03,Transfer,D219,49.251.122.70,Florida,3063.67,0,1,0,0,0
T4940,1/2/25 3:49,A54498,B34136,3660.64,Deposit,D832,232.110.30.159,Florida,1386.3,0,1,0,1,0
T4941,1/4/25 23:36,A50985,B70378,6526.64,Transfer,D482,114.47.210.242,New York,4099.39,0,1,0,1,1
T4942,1/6/25 18:30,A42009,B47787,3057.34,Withdrawal,D634,144.188.184.56,California,4881.73,1,1,0,1,0
T4943,1/4/25 3:02,A92094,B34425,2384.62,Transfer,D138,197.216.248.160,Texas,2892.3,0,1,0,0,0
T4944,1/4/25 1:28,A27718,B28961,4881.96,Transfer,D846,146.14.162.176,Florida,2012.47,0,0,0,1,1
T4945,1/3/25 5:43,A26705,B43443,2162.32,Deposit,D852,223.229.163.223,Texas,1427.31,0,1,0,1,0
T4946,1/5/25 17:24,A97618,B28823,4837.55,Deposit,D739,223.231.53.35,Florida,1820.91,0,1,1,0,0
T4947,1/2/25 4:23,A72598,B85409,9566.11,Transfer,D121,52.187.225.73,Florida,2244.91,1,0,0,1,0
T4948,1/2/25 6:57,A87878,B81123,8398,Deposit,D666,43.32.171.54,Texas,1751.87,0,1,0,1,1
T4949,1/4/25 23:02,A22239,B35852,9416.37,Deposit,D941,201.43.50.252,Texas,3737.92,0,1,0,1,0
T4950,1/1/25 11:15,A56622,B47535,8063.48,Withdrawal,D146,98.85.50.214,Florida,1091.77,0,1,0,0,0
T4951,1/3/25 2:00,A56665,B17004,3548.15,Deposit,D845,134.212.128.140,Texas,2636.44,0,1,0,1,0
T4952,1/4/25 6:52,A42274,B37823,8120.64,Transfer,D638,200.47.126.113,California,2496.58,0,1,0,0,1
T4953,1/4/25 19:42,A21419,B64086,9229.23,Transfer,D483,238.83.174.46,Texas,4511.99,0,1,0,0,0
T4954,1/2/25 9:47,A25003,B17131,9470.41,Withdrawal,D581,9.25.49.174,Texas,2091.12,0,1,0,1,0
T4955,1/3/25 19:25,A40866,B93232,6832.3,Withdrawal,D147,171.128.108.62,Texas,3329.62,0,1,0,0,1
